task_id,composition,formation_energy_per_atom
mp-17020,TiTl2(GeO3)3,-2.1955340415277784
mp-1216797,TiTl2(TeO4)3,-1.7780408928703706
mp-1208163,TiTl2BF6,-2.1494194020473323
mp-10402,TiTl2F6,-3.075596405978519
mp-17986,TiTl2O3,-2.268650139236112
mp-631374,TiTl2W,0.8005836533333328
mp-1100771,TiTl3,0.2868018045833329
mp-15635,TiTl3F6,-2.6711338118806665
mp-1208295,TiTlAsO5,-2.3250953547395827
mp-9344,TiTlCuTe3,-0.4661546186111109
mp-6706,TiTlPO5,-2.8034193207886906
mp-558747,TiTlPS5,-1.1334339592652531
mp-690560,TiTlWO5F,-2.5956078449007407
mp-1216646,TiV,0.12106580666666746
mp-850923,TiV(PO4)2,-2.8850830664682547
mp-1044267,TiV(PO4)3,-2.7748529254761904
mp-765069,TiV15O24,-2.572394187416667
mp-773510,TiV2CrO10,-2.2864799456547624
mp-769525,TiV2Fe3(PO4)6,-2.6065635094312167
mp-1095882,TiV2Mo,4.270922100833332
mp-761307,TiV2O7,-2.7057117260416663
mp-1097211,TiV2Os,3.821455749583333
mp-1097679,TiV2Re,3.9446488264583337
mp-1096710,TiV2W,4.262266885833332
mp-774418,TiV3(PO4)6,-2.674356495574231
mp-1101264,TiV3Cr2(PO4)6,-2.6662140052645507
mp-1101412,TiV3Cu2(PO4)6,-2.55523631165344
mp-997528,TiV3Fe2(PO4)6,-2.6790169091534404
mp-849354,TiV3O8,-2.7135841430555563
mp-1101307,TiV3Sb2(PO4)6,-2.5943846510978843
mp-1101276,TiV3Sn2(PO4)6,-2.649971053875662
mp-771535,TiV4CoO12,-2.370648525648148
mp-777625,TiV4CuO12,-2.349047582870371
mp-771668,TiV4FeO12,-2.364345903981482
mp-1101309,TiV5(PO4)6,-2.7233279388756606
mp-1216670,TiVAs2,-0.6482706066666664
mp-1216667,TiVB4,-0.8952278788888878
mp-1216691,TiVC2,-0.6222355935416655
mp-1216717,TiVCN,-1.0994118444491665
mp-1216811,TiVCuS4,-1.3442149554166665
mp-1093976,TiVFe2,3.1406542083333333
mp-1216687,TiVH4,-0.4344907085244447
mp-1096250,TiVMo2,4.028354443333335
mp-1216767,TiVN2,-1.5376392228566649
mp-1216763,TiVO3,-2.976179784083333
mp-761341,TiVO4,-2.9715259911111125
mp-1093707,TiVOs2,3.692462453333333
mp-1208170,TiVP,-1.0798709562698423
mp-865916,TiVRe2,-0.3968366004166661
mp-1100772,TiVRu2,-0.4782009866666677
mp-1216761,TiVS2,-1.4876615374479174
mp-1216764,TiVSe4,-0.8896212685069447
mp-865914,TiVTc2,-0.4499537066666672
mp-631373,TiVW,1.120703724444444
mp-1097130,TiVW2,4.672450033333332
mp-1044402,TiVZn(PO4)3,-2.73525441489418
mp-1216621,TiW,-0.01477990333333423
mp-1216690,TiWC2,-0.3992519885416677
mp-765868,TiWO4,-2.7249223780555565
mp-1014230,TiZn,-0.1863590858333337
mp-1084840,TiZn(BiO3)2,-2.2229185839166674
mp-1042969,TiZn(GeO3)2,-2.318144633666668
mp-1043408,TiZn(Si2O5)2,-2.878835454635417
mvc-4912,TiZn(SiO3)2,-2.7689301589166675
mp-1208284,TiZn10(B4Rh9)2,-0.4384893032432437
mp-2327,TiZn16,-0.05019301215686265
mp-30882,TiZn2,-0.18946950638888893
mvc-5646,TiZn2IrO6,-2.000592099916666
mp-542737,TiZn2O4,-2.507874950238095
mp-1187491,TiZn2Pd,-0.3693451891666673
mp-1097636,TiZn2Pt,1.985819170833333
mvc-14571,TiZn2SbO6,-2.1805936344166668
mp-1047266,TiZn2WO6,-2.3025618584166665
mp-1042540,TiZnAs2O7,-2.1486925911742434
mvc-5500,TiZnAsO5,-2.172832487552081
mp-865730,TiZnAu2,-0.3477090129166669
mp-1042447,TiZnBiO5,-2.246485043489584
mp-1044256,TiZnCo(PO4)3,-2.5662903073941803
mp-865898,TiZnCo2,-0.34853888041666625
mp-1044311,TiZnCr(PO4)3,-2.7304907482275147
mp-1043819,TiZnCu(PO4)3,-2.4549737590608465
mp-865930,TiZnCu2,-0.1641106829166663
mvc-3135,TiZnF4,-2.776698768571111
mvc-15814,TiZnF5,-3.160991564659525
mvc-15684,TiZnF6,-3.3438624761008326
mp-1044279,TiZnFe(PO4)3,-2.6723627568386252
mp-1216640,TiZnGa2,-0.3663930004166662
mp-685281,TiZnH12(OF)6,-2.000183541144103
mp-865048,TiZnIr2,-0.6915622029166668
mp-1016108,TiZnN2,-1.0350500066066664
mp-1044366,TiZnNi(PO4)3,-2.4708941871164023
mp-865093,TiZnNi2,-0.39923779541666704
mp-1043054,TiZnNiP2O9,-2.519812333193028
mp-1048253,TiZnO2,-2.4601383866666664
mp-14142,TiZnO3,-2.8056010910833344
mp-1044096,TiZnP2O7,-2.5242922070183984
mp-1046561,TiZnPO5,-2.6484163643824417
mp-865079,TiZnPd2,-0.5794880054166667
mp-861619,TiZnPt2,-0.7486594279166665
mp-861961,TiZnRh2,-0.7741661579166665
mp-1043880,TiZnSb(PO4)3,-2.5749421343386243
mp-1046592,TiZnSiO5,-2.952222772864584
mp-1120798,TiZnSnO4,-2.4421451241666667
mp-23691,Tl(BH)6,-0.2933237862861534
mp-1207319,Tl(BiSe2)3,1.0714872098437496
mp-1179261,Tl(C2O5)2,-1.1395083784999989
mp-607841,Tl(CO)2,-0.8939552552500004
mp-5501,Tl(CoS)2,-0.6191619106250001
mp-1217147,Tl(CoSb3)16,-0.1738778028461542
mp-4475,Tl(CoSe)2,-0.22212893843750053
mp-557929,Tl(Cu3S2)2,-0.41665568647727336
mp-28235,Tl(CuO)2,-0.8343591965000001
mp-8676,Tl(CuS)2,-0.5202196006249998
mp-5000,Tl(CuSe)2,-0.2487715504374997
mp-569204,Tl(CuTe)2,-0.1549441629999997
mp-12091,Tl(FeS)2,-0.564836808625001
mp-3021,Tl(FeSe)2,-0.2250723684375004
mp-3708,Tl(FeTe)3,-0.130659376428572
mp-972032,Tl(IO3)3,-0.862829672019231
mp-1103859,Tl(Mo3S4)2,-0.9962354531666676
mp-1103923,Tl(Mo3Se4)2,-0.4955456929166672
mp-558068,Tl(MoO3)3,-1.930104246634616
mp-3411,Tl(MoSe)3,-0.4794535779687499
mp-559492,Tl(NiS)2,-0.5914929506250004
mp-4354,Tl(NiSe)2,-0.2657768284375003
mp-1101256,Tl(SbO3)2,-1.609120836944444
mp-16096,Tl(TeMo)3,-0.2792769992857141
mp-1216802,Tl(V3S4)2,-1.2970863218333344
mp-1216912,Tl(V3S4)4,-1.3498611944827583
mp-767458,Tl(WO3)3,-2.0745998527884613
mp-33436,Tl(WO3)6,-2.1420535907
mp-29740,Tl(ZnSb)2,-0.004933662000000183
mp-573974,Tl10Hg3Cl16,-1.2101374438675865
mp-685442,Tl18Ag59Se39,-0.12535127357893305
mp-29741,Tl2(CdSb)3,-0.07116994875000016
mp-978990,Tl2(IO3)3,-0.9529596915178574
mp-760447,Tl2(PbO3)3,-1.1575477250892865
mp-1199667,Tl2(ReS2)3,-0.8735895090340917
mp-616190,Tl2(ReSe2)3,-0.4207529835511368
mp-30059,Tl2(SbO3)3,-1.6428158761607143
mp-553909,Tl2(SeO3)3,-1.2192699408593752
mp-1208398,Tl2(SeO4)3,-1.1022416157812505
mp-685196,Tl2Ag16Te11,-0.049019131206896535
mp-1204480,Tl2Ag3(PO4)3,-1.8085576308214288
mp-29012,Tl2AgI3,-0.5220470216666667
mp-30571,Tl2Au,-0.027126243333333026
mp-29898,Tl2Au4S3,-0.4636309991319444
mp-16183,Tl2B2Se7,-0.2308245971354168
mp-16457,Tl2B4O7,-2.4869510650320508
mp-1216760,Tl2Bi2Te3Se,-0.2595853635742187
mp-1216579,Tl2BiSbTe4,-0.2678189137500002
mp-680345,Tl2Br3,-0.7372890715624998
mp-555790,Tl2C3O4,-1.1364144262500009
mp-570443,Tl2CN2,-0.04073810203533317
mp-543045,Tl2CO3,-1.5050819287500008
mp-557251,Tl2CS3,-0.4155397934895835
mp-556819,Tl2Cd2(SO4)3,-1.9032961132730268
mp-1096440,Tl2CdBi,0.7895353949999999
mp-568890,Tl2CdGeTe4,-0.26719049375000026
mp-1096332,Tl2CdHg,0.7712137187500001
mp-1095730,Tl2CdIn,0.9413525829166668
mp-570076,Tl2CdSnTe4,-0.3077614325
mp-680294,Tl2Cl3,-1.2602956441434998
mp-1208238,Tl2Co2(SO4)3,-1.8024684687993424
mp-1216747,Tl2Co3NiSe4,-0.23340394543750026
mp-1206757,Tl2CoF4,-2.0651026792514284
mp-1196372,Tl2CoH12(SO7)2,-1.557458873356936
mp-1198158,Tl2CoH12(SeO7)2,-1.3133642021976608
mp-1208175,Tl2CoI4,-0.3986910835714284
mp-865564,Tl2CoP4(HO2)8,-1.99849738540424
mp-31704,Tl2Cr2O7,-1.5846575530681812
mp-560926,Tl2Cr3O12,-1.4594708883823524
mp-1208169,Tl2CrF6,-2.448730899682222
mp-24926,Tl2CrO4,-1.532874093214286
mp-557143,Tl2Cu(CO3)2,-1.494274528409092
mp-548609,Tl2Cu(SO3)2,-1.5133365496022744
mp-1216636,Tl2Cu2SnTe4,-0.17957159166666672
mp-558944,Tl2Cu3(SeO3)6,-1.1593415273814658
mp-558338,Tl2CuAsO4,-1.3276079499999989
mp-675275,Tl2CuF3,-1.6980097767061113
mp-1025338,Tl2CuF4,-1.9528574492514288
mp-24196,Tl2CuH12(SO7)2,-1.536125497873064
mp-1203931,Tl2CuH12(SeO7)2,-1.29086531171379
mp-28584,Tl2CuI3,-0.4968236987499995
mp-1147753,Tl2CuO4,-0.8756960121428575
mp-1192663,Tl2CuPb(NO2)6,-0.9083685695127276
mp-1207168,Tl2CuSe2,0.4149731285625002
mp-1207270,Tl2CuTe2,0.368569162
mp-1206414,Tl2F3,-2.017195299714
mp-1208266,Tl2Fe2(SO4)3,-1.9542973235361851
mp-17488,Tl2Fe3S4,-0.6658945840277783
mp-675391,Tl2Fe3Se4,-0.2833651927083333
mp-654305,Tl2FeC5N6O,0.21752119871466674
mp-1216837,Tl2FeCu3S4,-0.5464532206250006
mp-1216847,Tl2FeCu3Se4,-0.24614078743749984
mp-1216651,Tl2FeCu3Te4,-0.123303035
mp-1198334,Tl2FeH12(SO7)2,-1.61329179593758
mp-1216617,Tl2GaCu3Se4,-0.3120250124374998
mp-755159,Tl2Ge2O7,-1.6422524698863628
mp-12307,Tl2Ge2S5,-0.7753705169791681
mp-540818,Tl2Ge2Se5,-0.35219766505208283
mp-1208162,Tl2GeF6,-2.56510358246
mp-653561,Tl2GePbS4,-0.7854397907812509
mp-7277,Tl2GeS3,-0.7484688770312514
mp-14242,Tl2GeSe3,-0.3785938684635415
mp-28639,Tl2GeTe5,-0.152010899375
mp-601902,Tl2HPtC5N5O,-0.0563099463680004
mp-569675,Tl2Hg2PdCl8,-1.0869168796984614
mp-1096194,Tl2HgAu,0.68604395
mp-1096535,Tl2HgBi,0.69877584625
mp-569246,Tl2HgGeTe4,-0.1906420943749998
mp-1096669,Tl2HgPb,0.8349361100000001
mp-1096695,Tl2HgSb,0.67916498125
mp-1093604,Tl2HgSe,0.14946954285156222
mp-1095833,Tl2HgTe,0.2400763899999998
mp-685385,Tl2In3Se5,-0.5038527169218753
mp-1097214,Tl2InBi,1.019326835416667
mp-989555,Tl2InGaF6,-2.4000165330473338
mp-1097395,Tl2InPb,1.0796191316666666
mp-1096436,Tl2InSn,1.079496512916667
mp-1199234,Tl2Mo15Se19,-0.5082719670355907
mp-1217035,Tl2Mo2P2O11,-2.246758693119748
mp-1208507,Tl2Mo3P3O17,-2.2705938549071423
mp-1179002,Tl2Mo3PCO12,-1.5798747082048872
mp-1201686,Tl2Mo3SeO12,-1.7960382221440971
mp-648007,Tl2Mo4O13,-1.9322081380921048
mp-1200344,Tl2Mo9S11,-0.9667656238494312
mp-1198146,Tl2Mo9Se11,-0.5019269620241471
mp-29562,Tl2MoCl6,-1.36045332884
mp-18938,Tl2MoO4,-1.7205087221428568
mp-569704,Tl2Ni(CN)4,0.1069391268618189
mp-1208571,Tl2Ni2(MoO4)3,-1.7138837935526317
mp-554212,Tl2Ni3S2,-0.4648467868749999
mp-582646,Tl2Ni4P4O15,-2.057211773892857
mp-1206532,Tl2NiF4,-2.063296549251429
mp-1199808,Tl2NiH12(SO7)2,-1.5396490865827412
mp-1198362,Tl2NiH12(SeO7)2,-1.2961437726815324
mp-1207241,Tl2NiS2,0.5670182923750001
mp-551470,Tl2O,-0.8233382070833333
mp-556622,Tl2OsCBr2OF3,-1.4259806628569998
mp-1194963,Tl2P4Pd3O14,-2.01096635939441
mp-9510,Tl2PAuS4,-0.6882722597991079
mp-1194829,Tl2PO3,-1.878436470357143
mp-1237663,Tl2PO4,-1.9127093470918364
mp-28217,Tl2PS3,-0.7385609921800599
mp-28394,Tl2PSe3,-0.32282381965401835
mp-755108,Tl2Pb2O7,-1.1544590571590907
mp-570896,Tl2Pd,-0.1461334333333332
mp-1077950,Tl2Pd3S2,-0.5340869911607145
mp-1077903,Tl2Pd3Se2,-0.3363044110267858
mp-1216602,Tl2Pd9Pb,-0.23427805666666696
mp-29889,Tl2PdCl4,-1.1654224975771432
mp-28954,Tl2PdSe2,-0.3696143444374996
mp-571160,Tl2Pt,-0.06625849166666657
mp-621092,Tl2Pt(CN)4,0.0355214709527277
mp-13801,Tl2Pt2O7,-1.1652349989772726
mp-30853,Tl2Pt3,-0.11088815149999932
mp-28805,Tl2Pt5S6,-0.7410289495673078
mp-27834,Tl2PtCl6,-1.172181532173333
mp-1208181,Tl2PtI6,-0.38702398166666657
mp-1077922,Tl2Rh3S2,-0.5081488697321431
mp-22094,Tl2Ru2O7,-1.3194872007954546
mp-1179513,Tl2S2O15,-0.3196232157565788
mp-1208247,Tl2S2O3,-1.4549910134821429
mp-1206297,Tl2S3,0.5089773865624998
mp-30520,Tl2S5,-0.6158343232589293
mp-542611,Tl2S7N8,0.01985571308955932
mp-1206395,Tl2SCl2,-0.6592348861165004
mp-1207211,Tl2SI2,-0.2872137208125
mp-690541,Tl2SO3,-1.5227730421354166
mp-4112,Tl2SO4,-1.7822739145089284
mp-1208164,Tl2SbF5,-2.40948889574375
mp-1080677,Tl2Se3,-0.2080223341562505
mp-559961,Tl2SeO4,-1.2468113297991068
mp-5033,Tl2SiF6,-2.9591109141266667
mp-1079426,Tl2SiHgSe4,-0.39477430179687545
mp-631548,Tl2SiNi,0.6263836375
mp-8190,Tl2SiS3,-0.9313371195312512
mp-14241,Tl2SiSe3,-0.4837094067968752
mp-6023,Tl2Sn(AsS3)2,-0.6680977635795458
mp-1179240,Tl2Sn(GeO3)3,-1.850684334305556
mp-28011,Tl2Sn2S3,-0.6914290638839284
mp-7499,Tl2Sn2S5,-0.7617260322569449
mp-27832,Tl2SnCl6,-1.4182327582844445
mp-10401,Tl2SnF6,-2.5682425791266663
mp-1078676,Tl2SnHgSe4,-0.3519695524218749
mp-570051,Tl2SnHgTe4,-0.231326061875
mp-540586,Tl2SnO3,-1.5119983310416678
mp-542623,Tl2SnS3,-0.7221637428645842
mp-29237,Tl2SnSe3,-0.4013255615885416
mp-28662,Tl2SnTe3,-0.2601106654166667
mp-28843,Tl2SnTe5,-0.18831771187500035
mp-582753,Tl2Te,-0.29738818181818194
mp-1179120,Tl2Te(PO7)2,-1.0628870853571415
mp-29690,Tl2Te2O5,-1.3779615404166663
mp-558279,Tl2Te3O7,-1.4094560940624994
mp-27833,Tl2TeCl6,-1.2097935855066666
mp-1196566,Tl2TeH6SeO10,-1.326356928890688
mp-19677,Tl2TeMo2(PO7)2,-2.1121977393707474
mp-543028,Tl2TeO3,-1.2865779922916665
mp-18191,Tl2TeO6,-1.3070046634259265
mp-1179115,Tl2TeSO10,-1.1815133993973213
mp-1192871,Tl2V(SO5)2,-1.8091904840416653
mp-1208174,Tl2V3O8,-2.147837083846155
mp-642254,Tl2V8O21,-2.216574195040323
mp-1216877,Tl2V9CrS16,-1.244854051964286
mp-1208154,Tl2VF6,-2.5988685096822217
mp-29556,Tl2WCl6,-1.3248457432844452
mp-19341,Tl2WO4,-1.702953980714286
mp-652856,Tl2Zn(CN)4,0.11286940078227305
mp-1204821,Tl2ZnH12(SeO7)2,-1.3642154307460486
mp-30532,Tl2ZnI4,-0.654903265
mp-571259,Tl2ZnN12,0.05364386442933456
mp-1187832,Tl2ZnP4(HO2)8,-2.0236792768558507
mp-541140,Tl3(FeS2)2,-0.640450123472222
mp-566764,Tl3(MoO3)10,-1.9617353677325569
mp-25775,Tl3(MoO4)2,-1.625313088076923
mp-1216815,Tl3(SO4)2,-1.7624710494711535
mp-752438,Tl3(SbO3)8,-1.5635676398571423
mp-1101027,Tl3(V3S4)8,-1.0290788021186443
mp-1218127,Tl32Si8O37,-1.6632793157954544
mp-1187545,Tl3Ag,0.11040861125
mp-583184,Tl3Ag3(AsS3)2,-0.5107894397767855
mp-581376,Tl3Ag3(SbS3)2,-0.5386266174553569
mp-28043,Tl3AgI5,-0.4921574938888888
mp-650442,Tl3AgTe2,-0.25889807041666657
mp-1187593,Tl3As,0.05007802374999981
mp-1238924,Tl3AsF6,-2.0980144027140004
mp-15573,Tl3AsO4,-1.4407381074999996
mp-559356,Tl3AsS3,-0.6033810129910719
mp-5704,Tl3AsS4,-0.6278812695312501
mp-1201566,Tl3AsSe4,-0.2816582961718752
mp-1187532,Tl3Au,0.03710928874999997
mp-1187526,Tl3B,1.008185017083333
mp-17823,Tl3B3S10,-0.7762456447265641
mp-542058,Tl3B3Se10,-0.2294939356835939
mp-4584,Tl3BO3,-1.6575896679166668
mp-29337,Tl3BS3,-0.7074552912648804
mp-28490,Tl3BSe3,-0.31672839034970224
mp-1187502,Tl3Bi,-0.0295528075
mp-569203,Tl3Bi2I9,-0.5592471535714287
mp-1200066,Tl3Bi3(PS4)4,-0.7644266832142856
mp-980659,Tl3BiCl6,-1.3798926884560003
mp-571219,Tl3BiI6,-0.5928671967500001
mp-1209731,Tl3BiS6,0.6533674925624997
mp-979268,Tl3Br,-0.2982695237500001
mp-555013,Tl3CO3F,-1.6177632092112493
mp-1187555,Tl3Cd,0.03351722749999975
mp-28432,Tl3Cd2I7,-0.6373887645833335
mp-983458,Tl3Cl,-0.479435615815
mp-772383,Tl3Co3O8,-1.1624343478571433
mp-27333,Tl3CoCl5,-1.2041284034777775
mp-1208541,Tl3Cr2(PS4)3,-0.8613370753839291
mp-1203083,Tl3Cr4AgO14,-1.516126220568181
mp-1205742,Tl3CrF6,-2.457702036214
mp-1187546,Tl3Cu,0.29041744875
mp-1101021,Tl3Cu4As8Pb3S20,-0.5366590614802639
mp-979262,Tl3F,-0.7118888902974998
mp-978962,Tl3Fe,0.8701319912499996
mp-27334,Tl3FeCl5,-1.2391177190333331
mp-1205667,Tl3FeF6,-2.3459720032140003
mp-1187539,Tl3Ga,0.11547716875000005
mp-556717,Tl3Ga9S13O2,-1.1812916026041662
mp-1205554,Tl3GaF6,-2.426848359214
mp-1187554,Tl3Ge,0.12697689499999987
mp-1208140,Tl3GeF7,-2.4488390325754548
mp-17217,Tl3GeTe3,-0.2548545871428572
mp-971835,Tl3H,0.4087219790950001
mp-972185,Tl3Hg,0.021261586250000075
mp-554279,Tl3Hg2S3ClO12,-1.6700156785927378
mp-1216558,Tl3In,0.028608445416666406
mp-686102,Tl3In2Se5,-0.4717435839635417
mp-1217041,Tl3In3SnSe8,-0.1988387952500001
mp-1216699,Tl3In5Se8,-0.4990015856510417
mp-675519,Tl3In7Se10,-0.4854550639635417
mp-20116,Tl3Ir(NO2)6,0.9281713716236364
mp-1217489,Tl3Mo15Se19,-0.4923687927913856
mp-1208648,Tl3Mo4(P2O11)2,-2.2760724234415584
mp-1005760,Tl3Os,0.9782360975
mp-867626,Tl3Os3O10,-1.3850909973437495
mp-5709,Tl3PO4,-1.9093081246428567
mp-16848,Tl3PS4,-0.758045388861607
mp-4160,Tl3PSe4,-0.3415290567522322
mp-27451,Tl3PbBr5,-0.9005287922222224
mp-674359,Tl3PbCl5,-1.3892952690333331
mp-23380,Tl3PbI5,-0.6527197027777779
mp-31287,Tl3PdBr5,-0.7035121819444446
mp-29460,Tl3PdCl5,-1.183117175977778
mp-1079689,Tl3Pt,0.1495188462499999
mp-980038,Tl3Ru,0.6564642362499997
mp-1187552,Tl3S,-0.2730654010156255
mp-1194223,Tl3S2O9,-1.6630774088839289
mp-1187486,Tl3Sb,-0.006461187500000243
mp-8393,Tl3SbS3,-0.6228723274553575
mp-8378,Tl3SbS4,-0.6291532951562497
mp-4876,Tl3SbSe3,-0.36295125654017824
mp-1133284,Tl3SiF7,-2.7745687107572725
mp-568020,Tl3SiTe3,-0.2730238632142858
mp-1187553,Tl3Sn,0.047650215
mp-1208219,Tl3SnI5,-0.6061622033333336
mp-733717,Tl3SnSe4,-0.3175889949218753
mp-981210,Tl3V,0.5127897512499997
mp-1216543,Tl3V(SeS)2,-0.7443632737890629
mp-1192129,Tl3V5O14,-2.140618327386364
mp-1205535,Tl3VF6,-2.430664885214001
mp-32479,Tl3VO4,-1.6830173199999994
mp-1025549,Tl3VSe4,-0.5495702799218751
mp-1187551,Tl3Zn,0.12571968
mp-531980,Tl4Ag18Te11,-0.13362776166666698
mp-1179277,Tl4B8O17,-2.229173103261494
mp-1216575,Tl4Bi,-0.008156768999999998
mp-23408,Tl4Bi2S5,-0.6985206575284099
mp-1216585,Tl4Br3Cl,-0.9428723791575
mp-1216569,Tl4BrCl3,-1.1552033999724998
mp-1238269,Tl4CO5,-1.104160263499999
mp-23391,Tl4CrI6,-0.5600580081818177
mp-557258,Tl4Cu4(P2O7)3,-2.0690524956173477
mp-34765,Tl4CuTe3,-0.05241963000000016
mp-654202,Tl4Fe(CN)6,0.0490370866600007
mp-1208159,Tl4GeI6,-0.5730496418181821
mp-17207,Tl4GeS4,-0.7096014706944449
mp-1196396,Tl4GeSe4,-0.3962132068749998
mp-553948,Tl4Hg3Sb2(As2S5)4,-0.5531464993581087
mp-27293,Tl4HgBr6,-0.7644837963636362
mp-27375,Tl4HgI6,-0.5584751372727275
mp-654165,Tl4Mo(CN)8,0.1407605699266669
mp-567267,Tl4Mo5O17,-1.8839827702403849
mp-569079,Tl4Ni7(PO4)6,-1.959957831289199
mp-27684,Tl4O3,-0.9460955083928576
mp-1217481,Tl4P4N4O9,-1.2492356099686397
mp-29212,Tl4PbI6,-0.6625419359090908
mp-1195087,Tl4PbSe3,-0.4023109013476565
mp-1216677,Tl4Pd15Pb,-0.20986822900000066
mp-574580,Tl4Pd3Cl10,-1.0962470720647062
mp-2753,Tl4S3,-0.5692867545982148
mp-1201442,Tl4Si5O12,-2.6526193652380945
mp-8479,Tl4SiS4,-0.8316286584722232
mp-28334,Tl4SiSe4,-0.4641518813194444
mp-1216560,Tl4Sn,0.008330331000000158
mp-29303,Tl4Sn5S12,-0.7580677763690473
mp-1208143,Tl4SnI6,-0.6235740699999994
mp-9622,Tl4SnS3,-0.5862077468359375
mp-5818,Tl4SnS4,-0.7034203865277777
mp-531170,Tl4SnSe3,-0.3868709082226561
mp-3019,Tl4SnTe3,-0.2891126687500001
mp-675537,Tl4Te3Mo,0.09531591062500012
mp-20740,Tl4Te3Pb,-0.327577431875
mp-541368,Tl4V2O7,-1.834968676057692
mp-565410,Tl4V5CdClO15,-2.0466603214234627
mp-1208465,Tl5(C2O3)2,-0.8484853626666667
mp-28656,Tl5(Cu7Se5)2,-0.20075882934267208
mp-1195546,Tl5Ag3(PS3)4,-0.6629445119717268
mp-1216608,Tl5BrCl4,-1.177068144804
mp-1101007,Tl5NO5,-0.4238500448754553
mp-1217392,Tl5Re6S8Cl7,-1.1440330111661536
mp-1217182,Tl5Re6Se8Cl7,-0.8601583173680762
mp-1216976,Tl5Sb10As3S22,-0.6394700179843745
mp-27220,Tl5SbO5,-1.2675559939772718
mp-28921,Tl5Se2Br,-0.4970555283984379
mp-28920,Tl5Se2Cl,-0.6015119972434375
mp-23488,Tl5Se2I,-0.4503966465234375
mp-568380,Tl5Se3,-0.3340949691601565
mp-674395,Tl5SnF9,-2.2824422353806666
mp-1188637,Tl5Te2Br,-0.4439752156250005
mp-1208305,Tl5V3O10,-1.8860255227777776
mp-674339,Tl6PbI10,-0.5899362170588234
mp-755169,Tl6S,-0.14954764486607175
mp-28518,Tl6SBr4,-0.7971724285511363
mp-28242,Tl6SCl4,-1.0973007933729548
mp-27938,Tl6SI4,-0.6528444462784087
mp-28517,Tl6SeI4,-0.5983223030539775
mp-27228,Tl6Si2O7,-1.915842644916668
mp-14410,Tl6TeO12,-1.2196856386842108
mp-8387,Tl6TeO6,-1.114938354423076
mp-1217668,Tl6V7P5O31,-2.348463629682944
mp-770609,Tl6WO12,-1.329604903421053
mp-569932,Tl7(Ag18Te11)2,-0.1244767513076926
mp-684055,Tl7Bi3I16,-0.5801596032051282
mp-621624,Tl7Sb2,-0.011824752037037351
mp-647556,Tl8(CdN14)3,0.07300019443471764
mp-674421,Tl8Cu4F11,-1.5621907575256515
mp-27271,Tl8Ge5O14,-1.6725415378703703
mp-581586,Tl8Sb21As19(PbS17)4,-0.6260310833854168
mp-1216824,Tl8SnTe6Pb,-0.3089365690624999
mp-675989,Tl9BiSe6,-0.37594094572265657
mp-34361,Tl9BiTe6,-0.3057025312499997
mp-1297,Tl9Pd13,-0.2133716652272724
mp-34292,Tl9SbTe6,-0.28413110249999995
mp-1216727,Tl9SnTe6,-0.2950803931250001
mp-621981,TlAg(CN)2,0.23925193795666644
mp-4762,TlAg3S2,-0.34697861885416675
mp-8925,TlAg3Te2,0.09071218833333344
mp-677611,TlAgAs2PbS5,-0.5947579095312505
mp-998608,TlAgBr3,-0.5062121349999998
mp-998610,TlAgCl3,-1.001660254956
mp-998152,TlAgF3,-1.7262170087140003
mp-27801,TlAgI2,-0.4505758037500001
mp-997010,TlAgO2,-0.8336259256249994
mp-1195701,TlAgPSe3,-0.23259947132068484
mp-1093545,TlAgPd2,1.4924784612499995
mp-1095594,TlAgS,-0.4065227671875
mp-29238,TlAgSe,-0.2452356736979168
mp-27944,TlAgSe2,0.06890236403645804
mp-5874,TlAgTe,-0.21774276249999971
mp-10006,TlAgTe2,-0.04118161125000031
mp-1191720,TlAgTeO3,-1.1006572452083336
mp-1007770,TlAs,0.11217401999999987
mp-647900,TlAs3PbS6,-0.620109767670455
mp-1209142,TlAs5PbS9,-0.5941839574414072
mp-28442,TlAs5S8,-0.5413184092857145
mp-555911,TlAsF6,-2.4901551796425
mp-1196547,TlAsH2F10,-2.1916037995814284
mp-754214,TlAsO4,-1.426249559166666
mp-1208275,TlAsO6,-0.6329842968750006
mp-11873,TlAsPd5,-0.3509707028571429
mp-1216622,TlAsPd6,-0.2106733150000002
mp-1025353,TlAsPt5,-0.14030524857142876
mp-569173,TlAu(CN)2,0.14260834597750005
mp-978969,TlAu3,0.09245793874999952
mp-28368,TlAuCl4,-0.9800522905066664
mp-30308,TlAuF6,-1.74698293573625
mp-996981,TlAuO2,-0.782359879375
mp-13592,TlB(CN)4,0.06251590488133303
mp-1179220,TlB2O5,-1.766962943854166
mp-29155,TlB3O5,-2.598405275416665
mp-1199547,TlB5O12,-1.517917547824074
mp-680122,TlB5O8,-2.69397533532738
mp-631519,TlBCl2,0.42949689795333335
mp-30548,TlBF4,-2.9478861856544447
mp-28244,TlBO2,-2.2073660579166665
mp-1187494,TlBO3,-0.8536720790833335
mp-8946,TlBS2,-0.7980040195312507
mp-28809,TlBS3,-0.7735419497708342
mp-29959,TlBSe3,-0.2318650724895832
mp-631520,TlBTe2,1.1003196945833331
mp-30083,TlBi,0.1071679099999998
mp-1208190,TlBi(MoO4)2,-1.9171442875
mp-556592,TlBi(PS3)2,-0.7401950933660728
